PMID,Diagnostic criteria,Prevalence or Incidence,"Type (Any, early to intermediate, late-wet, late-dry)",Sex,Age,End hypothesized 95,age_start,age_end,Region,Nation,Ethnicity,First authors,Period,year_start,year_end,Sample size,Patients with AMD,proportion,standard error,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
,,,Any,Female,50-79,50-79,50.0,79.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,572.0,200.0,0.34965034965034963,0.01993849733414225,,,,
,,,Any,,50-59,50-59,50.0,59.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,511.0,238.0,0.4657534246575342,0.022066753914686595,,,,
,,,Any,,60-69,60-69,60.0,69.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,352.0,121.0,0.34375,0.025315393353155705,,,,
,,,Any,,70-79,70-79,70.0,79.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,238.0,54.0,0.226890756302521,0.027148157234071057,,,,
,,,Early to intermediate,,50-79,50-79,50.0,79.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,1101.0,398.0,0.3614895549500454,0.01447898839720564,,,,
,,,Early to intermediate,Male,50-79,50-79,50.0,79.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,529.0,203.0,0.3837429111531191,0.021143326238080927,,,,
,,,Early to intermediate,Female,50-79,50-79,50.0,79.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,572.0,195.0,0.3409090909090909,0.019819556750803,,,,
,,,Early to intermediate,,50-59,50-59,50.0,59.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,511.0,236.0,0.461839530332681,0.02205418423296462,,,,
,,,Early to intermediate,,60-69,60-69,60.0,69.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,352.0,119.0,0.3380681818181818,0.025213750209027053,,,,
,,,Early to intermediate,,70-79,70-79,70.0,79.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,238.0,43.0,0.18067226890756302,0.02493940557095516,,,,
,,,Late,,50-79,50-79,50.0,79.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,1101.0,15.0,0.013623978201634877,0.0034936513615622202,,,,
,,,Late,Male,50-79,50-79,50.0,79.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,529.0,10.0,0.01890359168241966,0.005921069665267651,,,,
,,,Late,Female,50-79,50-79,50.0,79.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,572.0,5.0,0.008741258741258742,0.0038920865421882716,,,,
,,,Late,,50-59,50-59,50.0,59.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,511.0,2.0,0.003913894324853229,0.0027621199762756007,,,,
,,,Late,,60-69,60-69,60.0,69.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,352.0,2.0,0.005681818181818182,0.004006222122285272,,,,
,,,Late,,70-79,70-79,70.0,79.0,Asia,India,NR,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,238.0,11.0,0.046218487394957986,0.01360955219687614,,,,
,,,Any,,50-79,50-79,50.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,1101.0,413.0,0.3751135331516803,0.014591107814222683,,,,
,,,Any,Male,50-79,50-79,50.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,529.0,213.0,0.40264650283553877,0.021323075025081042,,,,
,,,Any,Female,50-79,50-79,50.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,572.0,200.0,0.34965034965034963,0.01993849733414225,,,,
,,,Any,,50-59,50-59,50.0,59.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,511.0,238.0,0.4657534246575342,0.022066753914686595,,,,
,,,Any,,60-69,60-69,60.0,69.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,352.0,121.0,0.34375,0.025315393353155705,,,,
,,,Any,,70-79,70-79,70.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,238.0,54.0,0.226890756302521,0.027148157234071057,,,,
,,,Early to intermediate,,50-79,50-79,50.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,1101.0,398.0,0.3614895549500454,0.01447898839720564,,,,
,,,Early to intermediate,Male,50-79,50-79,50.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,529.0,203.0,0.3837429111531191,0.021143326238080927,,,,
,,,Early to intermediate,Female,50-79,50-79,50.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,572.0,195.0,0.3409090909090909,0.019819556750803,,,,
,,,Early to intermediate,,50-59,50-59,50.0,59.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,511.0,236.0,0.461839530332681,0.02205418423296462,,,,
,,,Early to intermediate,,60-69,60-69,60.0,69.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,352.0,119.0,0.3380681818181818,0.025213750209027053,,,,
,,,Early to intermediate,,70-79,70-79,70.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,238.0,43.0,0.18067226890756302,0.02493940557095516,,,,
,,,Late,,50-79,50-79,50.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,1101.0,15.0,0.013623978201634877,0.0034936513615622202,,,,
,,,Late,Male,50-79,50-79,50.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,529.0,10.0,0.01890359168241966,0.005921069665267651,,,,
,,,Late,Female,50-79,50-79,50.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,572.0,5.0,0.008741258741258742,0.0038920865421882716,,,,
,,,Late,,50-59,50-59,50.0,59.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,511.0,2.0,0.003913894324853229,0.0027621199762756007,,,,
,,,Late,,60-69,60-69,60.0,69.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,352.0,2.0,0.005681818181818182,0.004006222122285272,,,,
,,,Late,,70-79,70-79,70.0,79.0,Asia,India,Asian ancestry,"Gupta SK et al, 2007",2002-2003,2002.0,2003.0,238.0,11.0,0.046218487394957986,0.01360955219687614,,,,
18222000.0,Wisconsin Age-Related Maculopathy Grading System,Prevalence,Any,,35+,35-95,35.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,1625.0,281.0,0.17292307692307693,0.009381510010999378,,,,
,,,Any,Male,35+,35-95,35.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,712.0,142.0,0.199438202247191,0.01497481995781921,,,,
,,,Any,Female,35+,35-95,35.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,913.0,141.0,0.15443592552026286,0.0119594729316474,,,,
,,,Any,,35-54,35-54,35.0,54.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,588.0,28.0,0.047619047619047616,0.008782275161468065,,,,
,,,Any,Male,35-54,35-54,35.0,54.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,259.0,14.0,0.05405405405405406,0.014050682294865847,,,,
,,,Any,Female,35-54,35-54,35.0,54.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,329.0,14.0,0.0425531914893617,0.011128213464166063,,,,
,,,Any,,55-64,55-64,55.0,64.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,348.0,51.0,0.14655172413793102,0.018958084155755235,,,,
,,,Any,Male,55-64,55-64,55.0,64.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,143.0,27.0,0.1888111888111888,0.03272704702427843,,,,
,,,Any,Female,55-64,55-64,55.0,64.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,205.0,24.0,0.11707317073170732,0.022455054667700623,,,,
,,,Any,,65-74,65-74,65.0,74.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,489.0,133.0,0.2719836400817996,0.020122759226173417,,,,
,,,Any,Male,65-74,65-74,65.0,74.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,211.0,61.0,0.2890995260663507,0.03120950381550862,,,,
,,,Any,Female,65-74,65-74,65.0,74.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,278.0,72.0,0.2589928057553957,0.02627439136207115,,,,
,,,Any,,75+,75-95,75.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,200.0,70.0,0.35,0.033726843908080104,,,,
,,,Any,Male,75+,75-95,75.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,99.0,40.0,0.40404040404040403,0.04931774486959983,,,,
,,,Any,Female,75+,75-95,75.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,101.0,30.0,0.297029702970297,0.04546819784295263,,,,
,,,Early to intermediate,,35+,35-95,35.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,1625.0,273.0,0.168,0.009274481117561241,,,,
,,,Early to intermediate,Male,35+,35-95,35.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,712.0,136.0,0.19101123595505617,0.014731965917518033,,,,
,,,Early to intermediate,Female,35+,35-95,35.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,913.0,139.0,0.15224534501642936,0.011889722380625363,,,,
,,,Early to intermediate,,35-54,35-54,35.0,54.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,588.0,28.0,0.047619047619047616,0.008782275161468065,,,,
,,,Early to intermediate,Male,35-54,35-54,35.0,54.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,259.0,14.0,0.05405405405405406,0.014050682294865847,,,,
,,,Early to intermediate,Female,35-54,35-54,35.0,54.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,329.0,14.0,0.0425531914893617,0.011128213464166063,,,,
,,,Early to intermediate,,55-64,55-64,55.0,64.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,348.0,50.0,0.14367816091954022,0.018802875406354568,,,,
,,,Early to intermediate,Male,55-64,55-64,55.0,64.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,143.0,27.0,0.1888111888111888,0.03272704702427843,,,,
,,,Early to intermediate,Female,55-64,55-64,55.0,64.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,205.0,23.0,0.11219512195121951,0.022042904567315044,,,,
,,,Early to intermediate,,65-74,65-74,65.0,74.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,489.0,129.0,0.26380368098159507,0.019928876546694917,,,,
,,,Early to intermediate,Male,65-74,65-74,65.0,74.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,211.0,58.0,0.27488151658767773,0.030735198990667123,,,,
,,,Early to intermediate,Female,65-74,65-74,65.0,74.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,278.0,71.0,0.25539568345323743,0.026154544038025567,,,,
,,,Early to intermediate,,75+,75-95,75.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,200.0,67.0,0.335,0.0333747659167821,,,,
,,,Early to intermediate,Male,75+,75-95,75.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,99.0,37.0,0.37373737373737376,0.048623242271391864,,,,
,,,Early to intermediate,Female,75+,75-95,75.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,101.0,30.0,0.297029702970297,0.04546819784295263,,,,
,,,Late,,35+,35-95,35.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,1625.0,8.0,0.004923076923076923,0.0017362807707522229,,,,
,,,Late,Male,35+,35-95,35.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,712.0,6.0,0.008426966292134831,0.0034257682914320894,,,,
,,,Late,Female,35+,35-95,35.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,913.0,2.0,0.002190580503833516,0.0015472768223718093,,,,
,,,Late,,35-54,35-54,35.0,54.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,588.0,0.0,0.0,0.0,,,,
,,,Late,Male,35-54,35-54,35.0,54.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,259.0,0.0,0.0,0.0,,,,
,,,Late,Female,35-54,35-54,35.0,54.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,329.0,0.0,0.0,0.0,,,,
,,,Late,,55-64,55-64,55.0,64.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,348.0,1.0,0.0028735632183908046,0.002869431565328838,,,,
,,,Late,Male,55-64,55-64,55.0,64.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,143.0,0.0,0.0,0.0,,,,
,,,Late,Female,55-64,55-64,55.0,64.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,205.0,1.0,0.004878048780487805,0.004866136555672641,,,,
,,,Late,,65-74,65-74,65.0,74.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,489.0,4.0,0.0081799591002045,0.004073217268299341,,,,
,,,Late,Male,65-74,65-74,65.0,74.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,211.0,3.0,0.014218009478672985,0.00815020648857059,,,,
,,,Late,Female,65-74,65-74,65.0,74.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,101.0,1.0,0.009900990099009901,0.009851853368415734,,,,
,,,Late,,75+,75-95,75.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,200.0,3.0,0.015,0.008595056718835542,,,,
,,,Late,Male,75+,75-95,75.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,99.0,3.0,0.030303030303030304,0.017228340715604883,,,,
,,,Late,Female,75+,75-95,75.0,95.0,Asia,Japan,NR,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,101.0,0.0,0.0,0.0,,,,
,,,Any,,35+,35-95,35.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,1625.0,281.0,0.17292307692307693,0.009381510010999378,,,,
,,,Any,Male,35+,35-95,35.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,712.0,142.0,0.199438202247191,0.01497481995781921,,,,
,,,Any,Female,35+,35-95,35.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,913.0,141.0,0.15443592552026286,0.0119594729316474,,,,
,,,Any,,35-54,35-54,35.0,54.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,588.0,28.0,0.047619047619047616,0.008782275161468065,,,,
,,,Any,Male,35-54,35-54,35.0,54.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,259.0,14.0,0.05405405405405406,0.014050682294865847,,,,
,,,Any,Female,35-54,35-54,35.0,54.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,329.0,14.0,0.0425531914893617,0.011128213464166063,,,,
,,,Any,,55-64,55-64,55.0,64.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,348.0,51.0,0.14655172413793102,0.018958084155755235,,,,
,,,Any,Male,55-64,55-64,55.0,64.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,143.0,27.0,0.1888111888111888,0.03272704702427843,,,,
,,,Any,Female,55-64,55-64,55.0,64.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,205.0,24.0,0.11707317073170732,0.022455054667700623,,,,
,,,Any,,65-74,65-74,65.0,74.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,489.0,133.0,0.2719836400817996,0.020122759226173417,,,,
,,,Any,Male,65-74,65-74,65.0,74.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,211.0,61.0,0.2890995260663507,0.03120950381550862,,,,
,,,Any,Female,65-74,65-74,65.0,74.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,278.0,72.0,0.2589928057553957,0.02627439136207115,,,,
,,,Any,,75+,75-95,75.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,200.0,70.0,0.35,0.033726843908080104,,,,
,,,Any,Male,75+,75-95,75.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,99.0,40.0,0.40404040404040403,0.04931774486959983,,,,
,,,Any,Female,75+,75-95,75.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,101.0,30.0,0.297029702970297,0.04546819784295263,,,,
,,,Early to intermediate,,35+,35-95,35.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,1625.0,273.0,0.168,0.009274481117561241,,,,
,,,Early to intermediate,Male,35+,35-95,35.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,712.0,136.0,0.19101123595505617,0.014731965917518033,,,,
,,,Early to intermediate,Female,35+,35-95,35.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,913.0,139.0,0.15224534501642936,0.011889722380625363,,,,
,,,Early to intermediate,,35-54,35-54,35.0,54.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,588.0,28.0,0.047619047619047616,0.008782275161468065,,,,
,,,Early to intermediate,Male,35-54,35-54,35.0,54.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,259.0,14.0,0.05405405405405406,0.014050682294865847,,,,
,,,Early to intermediate,Female,35-54,35-54,35.0,54.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,329.0,14.0,0.0425531914893617,0.011128213464166063,,,,
,,,Early to intermediate,,55-64,55-64,55.0,64.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,348.0,50.0,0.14367816091954022,0.018802875406354568,,,,
,,,Early to intermediate,Male,55-64,55-64,55.0,64.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,143.0,27.0,0.1888111888111888,0.03272704702427843,,,,
,,,Early to intermediate,Female,55-64,55-64,55.0,64.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,205.0,23.0,0.11219512195121951,0.022042904567315044,,,,
,,,Early to intermediate,,65-74,65-74,65.0,74.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,489.0,129.0,0.26380368098159507,0.019928876546694917,,,,
,,,Early to intermediate,Male,65-74,65-74,65.0,74.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,211.0,58.0,0.27488151658767773,0.030735198990667123,,,,
,,,Early to intermediate,Female,65-74,65-74,65.0,74.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,278.0,71.0,0.25539568345323743,0.026154544038025567,,,,
,,,Early to intermediate,,75+,75-95,75.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,200.0,67.0,0.335,0.0333747659167821,,,,
,,,Early to intermediate,Male,75+,75-95,75.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,99.0,37.0,0.37373737373737376,0.048623242271391864,,,,
,,,Early to intermediate,Female,75+,75-95,75.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,101.0,30.0,0.297029702970297,0.04546819784295263,,,,
,,,Late,,35+,35-95,35.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,1625.0,8.0,0.004923076923076923,0.0017362807707522229,,,,
,,,Late,Male,35+,35-95,35.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,712.0,6.0,0.008426966292134831,0.0034257682914320894,,,,
,,,Late,Female,35+,35-95,35.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,913.0,2.0,0.002190580503833516,0.0015472768223718093,,,,
,,,Late,,35-54,35-54,35.0,54.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,588.0,0.0,0.0,0.0,,,,
,,,Late,Male,35-54,35-54,35.0,54.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,259.0,0.0,0.0,0.0,,,,
,,,Late,Female,35-54,35-54,35.0,54.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,329.0,0.0,0.0,0.0,,,,
,,,Late,,55-64,55-64,55.0,64.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,348.0,1.0,0.0028735632183908046,0.002869431565328838,,,,
,,,Late,Male,55-64,55-64,55.0,64.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,143.0,0.0,0.0,0.0,,,,
,,,Late,Female,55-64,55-64,55.0,64.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,205.0,1.0,0.004878048780487805,0.004866136555672641,,,,
,,,Late,,65-74,65-74,65.0,74.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,489.0,4.0,0.0081799591002045,0.004073217268299341,,,,
,,,Late,Male,65-74,65-74,65.0,74.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,211.0,3.0,0.014218009478672985,0.00815020648857059,,,,
,,,Late,Female,65-74,65-74,65.0,74.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,101.0,1.0,0.009900990099009901,0.009851853368415734,,,,
,,,Late,,75+,75-95,75.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,200.0,3.0,0.015,0.008595056718835542,,,,
,,,Late,Male,75+,75-95,75.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,99.0,3.0,0.030303030303030304,0.017228340715604883,,,,
,,,Late,Female,75+,75-95,75.0,95.0,Asia,Japan,Asian ancestry,"Kawasaki R et al, 2008",2000-2002,2000.0,2002.0,101.0,0.0,0.0,0.0,,,,
18267341.0,International classification and grading system for ARM,Prevalence,Any,,60+,60-95,60.0,95.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,627.0,389.0,0.620414673046252,0.019380365708219053,,,,
,,,Any,Male,60+,60-95,60.0,95.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,265.0,157.0,0.5924528301886792,0.030185119049593385,,,,
,,,Any,Female,60+,60-95,60.0,95.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,362.0,232.0,0.6408839779005525,0.025214642372536396,,,,
,,,Any,,60-69,60-69,60.0,69.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,402.0,217.0,0.5398009950248757,0.02485859916058108,,,,
,,,Any,Male,60-69,60-69,60.0,69.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,178.0,93.0,0.5224719101123596,0.037438714959813275,,,,
,,,Any,Female,60-69,60-69,60.0,69.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,224.0,124.0,0.5535714285714286,0.03321534862244843,,,,
,,,Any,,70-79,70-79,70.0,79.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,187.0,139.0,0.7433155080213903,0.0319422576926591,,,,
,,,Any,Male,70-79,70-79,70.0,79.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,75.0,53.0,0.7066666666666667,0.052572348738208874,,,,
,,,Any,Female,70-79,70-79,70.0,79.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,112.0,86.0,0.7678571428571429,0.03989411778835054,,,,
,,,Any,,80+,80-95,80.0,95.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,38.0,33.0,0.868421052631579,0.0548361022017428,,,,
,,,Any,Male,80+,80-95,80.0,95.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,12.0,11.0,0.9166666666666666,0.07978559231302819,,,,
,,,Any,Female,80+,80-95,80.0,95.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,26.0,22.0,0.8461538461538461,0.0707589393082923,,,,
,,,Early to intermediate,,60+,60-95,60.0,95.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,627.0,328.0,0.5231259968102073,0.01994670683773912,,,,
,,,Early to intermediate,Male,60+,60-95,60.0,95.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,265.0,131.0,0.49433962264150944,0.030712787584951284,,,,
,,,Early to intermediate,Female,60+,60-95,60.0,95.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,362.0,197.0,0.5441988950276243,0.026176539287235425,,,,
,,,Early to intermediate,,60-69,60-69,60.0,69.0,Europe,Greenland,NR,"Andersen MV et al, 2008",2002-2003,2002.0,2003.0,402.0,201.0,0.5,0.024937733402690822,,,,
